hc,Station Number,Year,Month,Day,Hour,Minute in Local Time,Year,Month,Day,Hour,Minute in Local Standard Time,Precipitation in mm,Quality of precipitation,Air temperature in Degrees C,Quality of air temperature,Relative humidity in percentage %,Quality of relative humidity,Wind speed measured in km/h,Quality of wind speed,Wind direction measured in degrees,Quality of wind direction,Mean sea level pressure in hPa,Quality of mean sea level pressure,Total cloud amount in eighths,Quality of total cloud amount,#
hc,  9887,1990,06,23,15,00,1990,06,23,15,00,      , , 15.7,N, 56,N, 16.6,N,180.0,N,1025.8,N, , ,#
hc,  9887,1990,06,23,18,00,1990,06,23,18,00,      , , 12.1,N, 71,N, 11.2,N,180.0,N,1027.5,N, , ,#
hc,  9887,1990,06,23,21,00,1990,06,23,21,00,      , ,  8.4,N, 74,N,  9.4,N,157.5,N,1030.1,N, , ,#
hc,  9887,1990,06,24,00,00,1990,06,24,00,00,      , ,  6.9,N, 76,N,  7.6,N,157.5,N,1030.7,N, , ,#
hc,  9887,1990,06,24,03,00,1990,06,24,03,00,      , ,  5.9,N, 88,N,  5.4,N,157.5,N,1031.1,N, , ,#
hc,  9887,1990,06,24,06,00,1990,06,24,06,00,      , ,  3.9,N, 94,N,  5.4,N,157.5,N,1031.3,N, , ,#
hc,  9887,1990,06,24,09,00,1990,06,24,09,00,      , ,  6.4,N, 91,N,  5.4,N,157.5,N,1032.6,N, , ,#
hc,  9887,1990,06,24,12,00,1990,06,24,12,00,      , , 13.5,N, 56,N,  7.6,N,112.5,N,1031.7,N, , ,#
hc,  9887,1990,06,24,15,00,1990,06,24,15,00,      , , 14.2,N, 54,N, 11.2,N,180.0,N,1029.4,N, , ,#
hc,  9887,1990,06,24,18,00,1990,06,24,18,00,      , , 10.4,N, 69,N,  9.4,N,202.5,N,1029.0,N, , ,#
hc,  9887,1990,06,24,21,00,1990,06,24,21,00,      , ,  8.9,N, 76,N,  7.6,N,180.0,N,1029.8,N, , ,#
hc,  9887,1990,06,25,00,00,1990,06,25,00,00,      , ,  5.3,N, 85,N,  7.6,N,180.0,N,1029.4,N, , ,#
hc,  9887,1990,06,25,03,00,1990,06,25,03,00,      , ,  4.5,N, 90,N,  9.4,N, 90.0,N,1028.4,N, , ,#
hc,  9887,1990,06,25,06,00,1990,06,25,06,00,      , ,  6.9,N, 76,N,  9.4,N, 90.0,N,1028.3,N, , ,#
hc,  9887,1990,06,25,09,00,1990,06,25,09,00,      , ,  8.8,N, 77,N,  5.4,N, 90.0,N,1029.2,N, , ,#
hc,  9887,1990,06,25,12,00,1990,06,25,12,00,      , , 14.6,N, 56,N,  5.4,N, 90.0,N,1028.1,N, , ,#
hc,  9887,1990,06,25,15,00,1990,06,25,15,00,      , , 16.0,N, 55,N,  7.6,N,180.0,N,1026.6,N, , ,#
hc,  9887,1990,06,25,18,00,1990,06,25,18,00,      , , 12.8,N, 73,N,  5.4,N,202.5,N,1026.9,N, , ,#
hc,  9887,1990,06,25,21,00,1990,06,25,21,00,      , ,  9.1,N, 93,N,  5.4,N,202.5,N,1027.6,N, , ,#
hc,  9887,1990,06,26,00,00,1990,06,26,00,00,      , ,  6.6,N, 96,N,  5.4,N,202.5,N,1027.7,N, , ,#
hc,  9887,1990,06,26,03,00,1990,06,26,03,00,      , ,  6.6,N, 96,N,  7.6,N,157.5,N,1027.7,N, , ,#
hc,  9887,1990,06,26,06,00,1990,06,26,06,00,      , ,  6.0,N, 93,N,  9.4,N,157.5,N,1028.3,N, , ,#
hc,  9887,1990,06,26,09,00,1990,06,26,09,00,   0.2,N,  8.1,N, 87,N,  5.4,N,157.5,N,1029.9,N, , ,#
hc,  9887,1990,06,26,12,00,1990,06,26,12,00,      , , 14.3,N, 54,N, 11.2,N,180.0,N,1029.4,N, , ,#
hc,  9887,1990,06,26,15,00,1990,06,26,15,00,      , , 14.9,N, 51,N, 13.0,N,202.5,N,1027.9,N, , ,#
hc,  9887,1990,06,26,18,00,1990,06,26,18,00,      , , 10.9,N, 67,N,  7.6,N,180.0,N,1028.4,N, , ,#
hc,  9887,1990,06,26,21,00,1990,06,26,21,00,      , ,  8.8,N, 72,N,  9.4,N,157.5,N,1029.6,N, , ,#
hc,  9887,1990,06,27,00,00,1990,06,27,00,00,      , ,  6.8,N, 82,N,  5.4,N,157.5,N,1029.8,N, , ,#
hc,  9887,1990,06,27,03,00,1990,06,27,03,00,      , ,  3.7,N, 95,N,  5.4,N,157.5,N,1029.9,N, , ,#
hc,  9887,1990,06,27,06,00,1990,06,27,06,00,      , ,  5.0,N, 93,N,  5.4,N,157.5,N,1029.8,N, , ,#
hc,  9887,1990,06,27,09,00,1990,06,27,09,00,      , , 10.0,N, 76,N,  7.6,N,112.5,N,1030.9,N, , ,#
hc,  9887,1990,06,27,12,00,1990,06,27,12,00,      , , 12.3,N, 65,N,  9.4,N,112.5,N,1030.2,N, , ,#
hc,  9887,1990,06,27,15,00,1990,06,27,15,00,      , , 12.8,N, 59,N,  7.6,N,202.5,N,1028.8,N, , ,#
hc,  9887,1990,06,27,18,00,1990,06,27,18,00,      , , 10.5,N, 74,N,  5.4,N,180.0,N,1028.8,N, , ,#
hc,  9887,1990,06,27,21,00,1990,06,27,21,00,      , ,  9.2,N, 75,N,  3.6,N,180.0,N,1029.4,N, , ,#
hc,  9887,1990,06,28,00,00,1990,06,28,00,00,      , ,  4.2,N, 92,N,  7.6,N,180.0,N,1028.7,N, , ,#
hc,  9887,1990,06,28,03,00,1990,06,28,03,00,      , ,  2.3,N, 98,N,  5.4,N,180.0,N,1027.7,N, , ,#
hc,  9887,1990,06,28,06,00,1990,06,28,06,00,      , ,  2.5,N, 96,N,  5.4,N,180.0,N,1027.7,N, , ,#
hc,  9887,1990,06,28,09,00,1990,06,28,09,00,      , ,  6.5,N, 97,N,  5.4,N,180.0,N,1028.7,N, , ,#
hc,  9887,1990,06,28,12,00,1990,06,28,12,00,      , , 15.6,N, 53,N,  7.6,N, 90.0,N,1026.8,N, , ,#
hc,  9887,1990,06,28,15,00,1990,06,28,15,00,      , , 16.2,N, 58,N,  9.4,N,180.0,N,1024.9,N, , ,#
hc,  9887,1990,06,28,18,00,1990,06,28,18,00,      , , 13.3,N, 70,N,  7.6,N,202.5,N,1025.4,N, , ,#
hc,  9887,1990,06,28,21,00,1990,06,28,21,00,      , , 10.7,N, 89,N,  1.8,N,180.0,N,1025.6,N, , ,#
hc,  9887,1990,06,29,00,00,1990,06,29,00,00,      , ,  9.8,N,   , ,  3.6,N,180.0,N,1024.6,N, , ,#
hc,  9887,1990,06,29,03,00,1990,06,29,03,00,      , ,  9.7,N,   , ,  1.8,N,180.0,N,1023.3,N, , ,#
hc,  9887,1990,06,29,06,00,1990,06,29,06,00,      , ,  8.7,N,   , ,  5.4,N,180.0,N,1025.0,N, , ,#
hc,  9887,1990,06,29,09,00,1990,06,29,09,00,   0.2,N, 14.7,N, 64,N, 14.8,N,247.5,N,1022.0,N, , ,#
hc,  9887,1990,07,03,09,00,1990,07,03,09,00,      , ,  7.5,N, 90,N,  3.6,N, 90.0,N,1033.4,N, , ,#
hc,  9887,1990,07,03,12,00,1990,07,03,12,00,      , , 16.0,N, 55,N,  7.6,N, 22.5,N,1032.1,N, , ,#
hc,  9887,1990,07,03,15,00,1990,07,03,15,00,      , , 16.5,N, 50,N,  9.4,N,247.5,N,1030.2,N, , ,#
hc,  9887,1990,07,03,18,00,1990,07,03,18,00,      , , 12.2,N, 75,N,  7.6,N,202.5,N,1029.5,N, , ,#
hc,  9887,1990,07,03,21,00,1990,07,03,21,00,      , ,  9.5,N, 84,N,  3.6,N,202.5,N,1030.1,N, , ,#
hc,  9887,1990,07,04,00,00,1990,07,04,00,00,      , ,  6.3,N, 97,N,  3.6,N,202.5,N,1029.2,N, , ,#
hc,  9887,1990,07,04,03,00,1990,07,04,03,00,      , ,  4.2,N, 98,N,  7.6,N,202.5,N,1028.3,N, , ,#
hc,  9887,1990,07,04,06,00,1990,07,04,06,00,      , ,  5.8,N, 95,N,  7.6,N, 67.5,N,1026.6,N, , ,#
hc,  9887,1990,07,04,09,00,1990,07,04,09,00,      , ,  8.2,N, 92,N,  3.6,N, 90.0,N,1027.6,N, , ,#
hc,  9887,1990,07,04,12,00,1990,07,04,12,00,      , , 16.2,N, 62,N,  5.4,N,157.5,N,1026.6,N, , ,#
hc,  9887,1990,07,04,15,00,1990,07,04,15,00,      , , 16.0,N, 68,N,  9.4,N,247.5,N,1024.3,N, , ,#
hc,  9887,1990,07,04,18,00,1990,07,04,18,00,      , , 12.8,N, 78,N,  7.6,N,157.5,N,1025.2,N, , ,#
hc,  9887,1990,07,04,21,00,1990,07,04,21,00,      , , 12.4,N, 85,N,  5.4,N,157.5,N,1026.3,N, , ,#
hc,  9887,1990,07,05,00,00,1990,07,05,00,00,      , , 10.6,N, 90,N,  7.6,N,135.0,N,1026.4,N, , ,#
hc,  9887,1990,07,05,03,00,1990,07,05,03,00,      , ,  7.9,N, 94,N,  5.4,N,135.0,N,1026.2,N, , ,#
hc,  9887,1990,07,05,06,00,1990,07,05,06,00,      , ,  6.0,N, 93,N,  5.4,N,157.5,N,1025.9,N, , ,#
hc,  9887,1990,07,05,09,00,1990,07,05,09,00,      , ,  8.6,N, 96,N,  5.4,N,135.0,N,1027.7,N, , ,#
hc,  9887,1990,07,05,12,00,1990,07,05,12,00,      , , 13.5,N, 74,N, 11.2,N,135.0,N,1027.0,N, , ,#
hc,  9887,1990,07,05,15,00,1990,07,05,15,00,      , , 15.4,N, 66,N,  9.4,N,112.5,N,1024.7,N, , ,#
hc,  9887,1990,07,05,18,00,1990,07,05,18,00,      , , 11.0,N, 76,N,  7.6,N,112.5,N,1025.6,N, , ,#
hc,  9887,1990,07,05,21,00,1990,07,05,21,00,      , ,  8.5,N, 90,N,  5.4,N,112.5,N,1026.4,N, , ,#
hc,  9887,1990,07,06,00,00,1990,07,06,00,00,      , ,  6.5,N, 90,N,  9.4,N,112.5,N,1026.0,N, , ,#
hc,  9887,1990,07,06,03,00,1990,07,06,03,00,      , ,  6.8,N, 88,N,  7.6,N,112.5,N,1025.4,N, , ,#
hc,  9887,1990,07,06,06,00,1990,07,06,06,00,      , ,  6.5,N, 90,N, 11.2,N,112.5,N,1025.1,N, , ,#
hc,  9887,1990,07,06,12,00,1990,07,06,12,00,      , , 16.2,N, 58,N, 11.2,N, 90.0,N,1024.3,N, , ,#
hc,  9887,1990,07,06,15,00,1990,07,06,15,00,      , , 18.5,N, 50,N,  9.4,N, 90.0,N,1022.4,N, , ,#
hc,  9887,1990,07,06,18,00,1990,07,06,18,00,      , , 12.9,N, 67,N, 11.2,N,112.5,N,1022.0,N, , ,#
hc,  9887,1990,07,06,21,00,1990,07,06,21,00,      , , 11.0,N, 76,N, 11.2,N,112.5,N,1022.6,N, , ,#
hc,  9887,1990,07,07,00,00,1990,07,07,00,00,      , ,  9.5,N, 79,N,  9.4,N, 90.0,N,1022.0,N, , ,#
hc,  9887,1990,07,07,03,00,1990,07,07,03,00,      , ,  8.8,N, 77,N,  9.4,N, 90.0,N,1021.2,N, , ,#
hc,  9887,1990,07,07,06,00,1990,07,07,06,00,      , ,  9.1,N, 75,N,  9.4,N, 90.0,N,1020.6,N, , ,#
hc,  9887,1990,07,07,09,00,1990,07,07,09,00,      , , 12.6,N, 69,N,  7.6,N, 67.5,N,1021.2,N, , ,#
hc,  9887,1990,07,07,12,00,1990,07,07,12,00,      , , 17.9,N, 56,N, 14.8,N,337.5,N,1019.8,N, , ,#
hc,  9887,1990,07,07,15,00,1990,07,07,15,00,      , , 18.2,N, 55,N, 14.8,N,337.5,N,1017.8,N, , ,#
hc,  9887,1990,07,07,18,00,1990,07,07,18,00,      , , 14.8,N, 73,N,  3.6,N,337.5,N,1017.2,N, , ,#
hc,  9887,1990,07,07,21,00,1990,07,07,21,00,      , , 10.3,N, 86,N,  9.4,N,337.5,N,1017.8,N, , ,#
hc,  9887,1990,07,08,00,00,1990,07,08,00,00,      , ,  9.5,N, 84,N,  7.6,N, 67.5,N,1017.2,N, , ,#
hc,  9887,1990,07,08,03,00,1990,07,08,03,00,      , ,  8.2,N, 86,N,  7.6,N, 67.5,N,1016.7,N, , ,#
hc,  9887,1990,07,08,06,00,1990,07,08,06,00,      , ,  7.1,N, 93,N,  7.6,N, 67.5,N,1016.5,N, , ,#
hc,  9887,1990,07,08,09,00,1990,07,08,09,00,      , , 11.1,N, 81,N,  9.4,N, 67.5,N,1016.9,N, , ,#
hc,  9887,1990,07,08,12,00,1990,07,08,12,00,      , , 18.3,N, 58,N, 11.2,N, 22.5,N,1015.7,N, , ,#
hc,  9887,1990,07,08,15,00,1990,07,08,15,00,      , , 18.7,N, 53,N, 13.0,N,337.5,N,1013.9,N, , ,#
hc,  9887,1990,07,08,18,00,1990,07,08,18,00,      , , 15.3,N, 71,N,  7.6,N,360.0,N,1014.2,N, , ,#
hc,  9887,1990,07,08,21,00,1990,07,08,21,00,      , , 12.9,N, 83,N,  7.6,N, 22.5,N,1014.6,N, , ,#
hc,  9887,1990,07,09,00,00,1990,07,09,00,00,      , , 11.6,N, 79,N, 11.2,N, 45.0,N,1013.8,N, , ,#
hc,  9887,1990,07,09,03,00,1990,07,09,03,00,      , , 12.0,N, 76,N,  5.4,N, 45.0,N,1013.2,N, , ,#
hc,  9887,1990,07,09,06,00,1990,07,09,06,00,      , , 12.1,N, 76,N,  9.4,N, 45.0,N,1012.7,N, , ,#
hc,  9887,1990,07,09,09,00,1990,07,09,09,00,      , , 15.0,N, 72,N, 14.8,N, 22.5,N,1013.0,N, , ,#
hc,  9887,1990,07,09,12,00,1990,07,09,12,00,      , , 18.2,N, 72,N, 18.4,N,360.0,N,1011.6,N, , ,#
hc,  9887,1990,07,09,15,00,1990,07,09,15,00,      , , 19.6,N, 70,N, 16.6,N,360.0,N,1008.9,N, , ,#
hc,  9887,1990,07,09,18,00,1990,07,09,18,00,      , , 16.5,N, 80,N, 11.2,N,360.0,N,1007.8,N, , ,#
hc,  9887,1990,07,09,21,00,1990,07,09,21,00,      , , 17.8,N, 69,N, 18.4,N,337.5,N,1006.6,N, , ,#
hc,  9887,1990,07,10,00,00,1990,07,10,00,00,      , , 14.3,N, 81,N,  3.6,N, 22.5,N,1004.7,N, , ,#
hc,  9887,1990,07,10,03,00,1990,07,10,03,00,   4.0,N, 12.8,N, 95,N, 20.5,N, 45.0,N,1002.2,N, , ,#
hc,  9887,1990,07,10,06,00,1990,07,10,06,00,  17.0,N, 14.7,N, 73,N, 22.3,N,270.0,N,1003.3,N, , ,#
hc,  9887,1990,07,10,09,00,1990,07,10,09,00,   2.0,N, 13.7,N, 68,N, 31.7,N,292.5,N,1005.4,N, , ,#
hc,  9887,1990,07,10,12,00,1990,07,10,12,00,   4.0,N, 12.2,N, 92,N, 40.7,N,292.5,N,1006.2,N, , ,#
hc,  9887,1990,07,10,15,00,1990,07,10,15,00,   2.0,N, 16.4,N, 50,N, 38.9,N,270.0,N,1007.3,N, , ,#
hc,  9887,1990,07,10,18,00,1990,07,10,18,00,      , , 13.9,N, 68,N, 24.1,N,270.0,N,1010.2,N, , ,#
hc,  9887,1990,07,10,21,00,1990,07,10,21,00,   0.6,N, 13.5,N, 60,N, 24.1,N,270.0,N,1012.1,N, , ,#
hc,  9887,1990,07,11,00,00,1990,07,11,00,00,   0.4,N, 12.7,N, 73,N, 11.2,N,247.5,N,1013.6,N, , ,#
hc,  9887,1990,07,11,03,00,1990,07,11,03,00,      , , 14.3,N, 61,N, 18.4,N,270.0,N,1014.7,N, , ,#
hc,  9887,1990,07,11,06,00,1990,07,11,06,00,      , , 13.9,N, 68,N, 14.8,N,270.0,N,1014.8,N, , ,#
hc,  9887,1990,07,11,09,00,1990,07,11,09,00,      , , 14.7,N, 69,N, 14.8,N,270.0,N,1017.2,N, , ,#
hc,  9887,1990,07,11,12,00,1990,07,11,12,00,      , , 15.7,N, 74,N, 16.6,N,337.5,N,1017.3,N, , ,#
hc,  9887,1990,07,11,15,00,1990,07,11,15,00,   0.4,N, 17.6,N, 57,N, 25.9,N,315.0,N,1015.5,N, , ,#
hc,  9887,1990,07,11,18,00,1990,07,11,18,00,      , , 16.1,N, 63,N, 24.1,N,315.0,N,1015.2,N, , ,#
hc,  9887,1990,07,11,21,00,1990,07,11,21,00,      , , 15.4,N, 75,N, 22.3,N,315.0,N,1014.4,N, , ,#
hc,  9887,1990,07,12,00,00,1990,07,12,00,00,   1.0,N, 12.8,N, 95,N, 16.6,N, 22.5,N,1012.6,N, , ,#
hc,  9887,1990,07,12,03,00,1990,07,12,03,00,  12.0,N, 15.9,N, 83,N, 25.9,N,337.5,N,1010.5,N, , ,#
hc,  9887,1990,07,12,06,00,1990,07,12,06,00,  10.0,N, 13.4,N, 97,N, 14.8,N,360.0,N,1008.0,N, , ,#
hc,  9887,1990,07,12,09,00,1990,07,12,09,00,   3.0,N, 15.8,N, 89,N, 44.6,N,315.0,N,1006.0,N, , ,#
hc,  9887,1990,07,12,12,00,1990,07,12,12,00,   2.0,N, 16.8,N, 84,N, 27.7,N,315.0,N,1004.1,N, , ,#
hc,  9887,1990,07,12,15,00,1990,07,12,15,00,   6.0,N, 15.5,N, 80,N, 27.7,N,270.0,N,1001.4,N, , ,#
hc,  9887,1990,07,12,18,00,1990,07,12,18,00,   2.0,N, 15.9,N, 68,N, 33.5,N,292.5,N,1002.1,N, , ,#
hc,  9887,1990,07,12,21,00,1990,07,12,21,00,      , , 14.2,N, 66,N, 29.5,N,270.0,N,1004.9,N, , ,#
hc,  9887,1990,07,13,00,00,1990,07,13,00,00,   0.2,N, 13.3,N, 61,N, 16.6,N,270.0,N,1006.2,N, , ,#
hc,  9887,1990,07,13,03,00,1990,07,13,03,00,   0.2,N, 12.2,N, 66,N, 16.6,N,270.0,N,1007.5,N, , ,#
hc,  9887,1990,07,13,06,00,1990,07,13,06,00,      , , 12.4,N, 65,N, 14.8,N,247.5,N,1008.1,N, , ,#
hc,  9887,1990,07,13,09,00,1990,07,13,09,00,      , , 14.8,N, 60,N, 16.6,N,270.0,N,1009.5,N, , ,#
hc,  9887,1990,07,13,12,00,1990,07,13,12,00,   0.2,N, 16.6,N, 65,N, 20.5,N,292.5,N,1009.9,N, , ,#
hc,  9887,1990,07,13,15,00,1990,07,13,15,00,      , , 16.2,N, 67,N, 20.5,N,270.0,N,1009.7,N, , ,#
hc,  9887,1990,07,13,18,00,1990,07,13,18,00,      , , 15.3,N, 66,N, 22.3,N,292.5,N,1010.0,N, , ,#
hc,  9887,1990,07,13,21,00,1990,07,13,21,00,   1.0,N, 13.5,N, 85,N, 24.1,N,315.0,N,1011.1,N, , ,#
hc,  9887,1990,07,14,00,00,1990,07,14,00,00,      , , 14.9,N, 77,N, 20.5,N,315.0,N,1010.4,N, , ,#
hc,  9887,1990,07,14,03,00,1990,07,14,03,00,   1.0,N, 13.4,N, 91,N, 20.5,N,292.5,N,1009.8,N, , ,#
hc,  9887,1990,07,14,06,00,1990,07,14,06,00,   1.0,N, 15.1,N, 82,N, 25.9,N,315.0,N,1008.8,N, , ,#
hc,  9887,1990,07,14,15,00,1990,07,14,15,00,   2.0,N, 18.6,N, 65,N, 33.5,N,315.0,N,1005.6,N, , ,#
hc,  9887,1990,07,14,18,00,1990,07,14,18,00,   2.0,N, 16.3,N, 81,N, 27.7,N,315.0,N,1005.2,N, , ,#
hc,  9887,1990,07,14,21,00,1990,07,14,21,00,   2.0,N, 15.8,N, 83,N, 31.7,N,315.0,N,1004.6,N, , ,#
hc,  9887,1990,07,15,00,00,1990,07,15,00,00,   1.0,N, 14.8,N, 83,N, 29.5,N,292.5,N,1004.5,N, , ,#
hc,  9887,1990,07,15,03,00,1990,07,15,03,00,      , , 15.9,N, 64,N, 31.7,N,292.5,N,1004.1,N, , ,#
hc,  9887,1990,07,15,06,00,1990,07,15,06,00,   0.6,N, 13.4,N, 80,N, 25.9,N,270.0,N,1005.2,N, , ,#
hc,  9887,1990,07,15,09,00,1990,07,15,09,00,   0.8,N, 15.3,N, 66,N, 33.5,N,292.5,N,1006.8,N, , ,#
hc,  9887,1990,07,15,12,00,1990,07,15,12,00,   0.2,N, 13.5,N, 79,N, 37.1,N,270.0,N,1007.9,N, , ,#
hc,  9887,1990,07,15,15,00,1990,07,15,15,00,   0.6,N, 13.2,N, 81,N, 20.5,N,270.0,N,1007.7,N, , ,#
hc,  9887,1990,07,15,18,00,1990,07,15,18,00,   2.0,N, 12.9,N, 83,N, 22.3,N,292.5,N,1007.9,N, , ,#
hc,  9887,1990,07,15,21,00,1990,07,15,21,00,   2.0,N, 12.8,N, 89,N, 22.3,N,292.5,N,1007.5,N, , ,#
hc,  9887,1990,07,16,00,00,1990,07,16,00,00,   0.4,N, 13.3,N, 86,N, 38.9,N,315.0,N,1005.0,N, , ,#
hc,  9887,1990,07,16,03,00,1990,07,16,03,00,   4.0,N, 13.0,N, 88,N, 42.5,N,292.5,N,1002.4,N, , ,#
hc,  9887,1990,07,16,06,00,1990,07,16,06,00,   0.6,N, 15.2,N, 71,N, 42.5,N,292.5,N,1001.1,N, , ,#
hc,  9887,1990,07,16,09,00,1990,07,16,09,00,   1.0,N, 12.5,N, 85,N, 35.3,N,270.0,N,1003.0,N, , ,#
hc,  9887,1990,07,16,12,00,1990,07,16,12,00,      , , 15.2,N, 54,N, 42.5,N,270.0,N,1003.8,N, , ,#
hc,  9887,1990,07,16,15,00,1990,07,16,15,00,   0.4,N, 15.1,N, 54,N, 42.5,N,270.0,N,1003.9,N, , ,#
hc,  9887,1990,07,16,18,00,1990,07,16,18,00,   0.2,N, 11.1,N, 76,N, 31.7,N,270.0,N,1005.8,N, , ,#
hc,  9887,1990,07,16,21,00,1990,07,16,21,00,   1.0,N, 10.6,N, 84,N, 25.9,N,270.0,N,1007.6,N, , ,#
hc,  9887,1990,07,17,00,00,1990,07,17,00,00,   1.0,N, 13.2,N, 57,N, 31.7,N,270.0,N,1008.5,N, , ,#
hc,  9887,1990,07,17,03,00,1990,07,17,03,00,   0.2,N, 10.3,N, 75,N, 25.9,N,247.5,N,1010.5,N, , ,#
hc,  9887,1990,07,17,06,00,1990,07,17,06,00,   2.0,N, 10.5,N, 69,N, 25.9,N,247.5,N,1012.5,N, , ,#
hc,  9887,1990,07,17,09,00,1990,07,17,09,00,   1.0,N, 12.7,N, 55,N, 18.4,N,225.0,N,1016.0,N, , ,#
hc,  9887,1990,07,17,12,00,1990,07,17,12,00,   0.2,N, 14.6,N, 56,N, 18.4,N,225.0,N,1018.0,N, , ,#
hc,  9887,1990,07,17,15,00,1990,07,17,15,00,      , , 13.9,N, 63,N, 18.4,N,247.5,N,1018.1,N, , ,#
hc,  9887,1990,07,17,18,00,1990,07,17,18,00,      , , 11.6,N, 68,N,  7.6,N,202.5,N,1020.0,N, , ,#
hc,  9887,1990,07,17,21,00,1990,07,17,21,00,      , ,  9.6,N, 78,N,  5.4,N,225.0,N,1021.2,N, , ,#
hc,  9887,1990,07,18,00,00,1990,07,18,00,00,      , , 13.8,N, 55,N, 18.4,N,270.0,N,1021.3,N, , ,#
hc,  9887,1990,07,18,03,00,1990,07,18,03,00,      , , 13.7,N, 56,N, 16.6,N,270.0,N,1021.2,N, , ,#
hc,  9887,1990,07,18,06,00,1990,07,18,06,00,      , , 13.6,N, 60,N, 13.0,N,270.0,N,1021.8,N, , ,#
hc,  9887,1990,07,18,09,00,1990,07,18,09,00,      , , 14.2,N, 62,N, 11.2,N,315.0,N,1023.1,N, , ,#
hc,  9887,1990,07,18,12,00,1990,07,18,12,00,      , , 15.7,N, 64,N, 16.6,N,292.5,N,1022.2,N, , ,#
hc,  9887,1990,07,18,15,00,1990,07,18,15,00,      , , 15.0,N, 67,N, 20.5,N,292.5,N,1020.5,N, , ,#
hc,  9887,1990,07,18,18,00,1990,07,18,18,00,      , , 14.0,N, 77,N, 24.1,N,292.5,N,1020.5,N, , ,#
hc,  9887,1990,07,18,21,00,1990,07,18,21,00,      , , 14.4,N, 75,N, 14.8,N,315.0,N,1020.4,N, , ,#
hc,  9887,1990,07,19,00,00,1990,07,19,00,00,      , , 14.7,N, 69,N, 20.5,N,315.0,N,1019.0,N, , ,#
hc,  9887,1990,07,19,03,00,1990,07,19,03,00,   0.4,N, 14.2,N, 81,N, 22.3,N,292.5,N,1017.6,N, , ,#
hc,  9887,1990,07,19,06,00,1990,07,19,06,00,      , , 15.2,N, 76,N, 22.3,N,315.0,N,1016.5,N, , ,#
hc,  9887,1990,07,19,09,00,1990,07,19,09,00,      , , 15.7,N, 79,N, 22.3,N,315.0,N,1017.2,N, , ,#
hc,  9887,1990,07,19,12,00,1990,07,19,12,00,   1.0,N, 15.8,N, 95,N, 27.7,N,292.5,N,1016.1,N, , ,#
hc,  9887,1990,07,19,15,00,1990,07,19,15,00,   3.0,N, 17.1,N, 72,N, 20.5,N,247.5,N,1015.5,N, , ,#
hc,  9887,1990,07,19,18,00,1990,07,19,18,00,      , , 15.1,N, 76,N,  9.4,N,270.0,N,1016.3,N, , ,#
hc,  9887,1990,07,19,21,00,1990,07,19,21,00,      , , 13.6,N, 74,N,  5.4,N,247.5,N,1017.1,N, , ,#
hc,  9887,1990,07,20,00,00,1990,07,20,00,00,      , , 10.9,N, 88,N,  0.0,N,  0.0,N,1016.5,N, , ,#
hc,  9887,1990,07,20,03,00,1990,07,20,03,00,      , , 15.1,N, 67,N, 11.2,N,270.0,N,1015.2,N, , ,#
hc,  9887,1990,07,20,06,00,1990,07,20,06,00,   1.0,N, 14.9,N, 77,N, 20.5,N,292.5,N,1014.1,N, , ,#
hc,  9887,1990,07,20,09,00,1990,07,20,09,00,      , , 16.3,N, 76,N, 13.0,N,270.0,N,1015.2,N, , ,#
hc,  9887,1990,07,20,12,00,1990,07,20,12,00,   0.2,N, 15.5,N, 91,N, 18.4,N,315.0,N,1013.4,N, , ,#
hc,  9887,1990,07,20,15,00,1990,07,20,15,00,   3.0,N, 18.0,N, 83,N, 24.1,N,292.5,N,1011.1,N, , ,#
hc,  9887,1990,07,20,18,00,1990,07,20,18,00,      , , 16.7,N, 84,N, 22.3,N,315.0,N,1010.3,N, , ,#
hc,  9887,1990,07,20,21,00,1990,07,20,21,00,      , , 16.9,N, 83,N, 25.9,N,337.5,N,1008.4,N, , ,#
hc,  9887,1990,07,21,00,00,1990,07,21,00,00,   0.8,N, 17.0,N, 82,N, 37.1,N,315.0,N,1005.1,N, , ,#
hc,  9887,1990,07,21,03,00,1990,07,21,03,00,      , , 17.6,N, 74,N, 48.2,N,315.0,N,1001.3,N, , ,#
hc,  9887,1990,07,21,06,00,1990,07,21,06,00,   7.0,N, 16.3,N, 71,N, 40.7,N,292.5,N, 999.9,N, , ,#
hc,  9887,1990,07,21,09,00,1990,07,21,09,00,      , , 14.4,N, 85,N, 44.6,N,270.0,N,1000.6,N, , ,#
hc,  9887,1990,07,21,12,00,1990,07,21,12,00,   0.8,N, 15.9,N, 55,N, 38.9,N,270.0,N,1001.8,N, , ,#
hc,  9887,1990,07,21,15,00,1990,07,21,15,00,   1.0,N, 14.7,N, 64,N, 33.5,N,247.5,N,1003.6,N, , ,#
hc,  9887,1990,07,21,18,00,1990,07,21,18,00,      , , 13.4,N, 65,N, 16.6,N,247.5,N,1005.7,N, , ,#
hc,  9887,1990,07,21,21,00,1990,07,21,21,00,      , , 13.7,N, 56,N, 25.9,N,270.0,N,1006.5,N, , ,#
hc,  9887,1990,07,22,00,00,1990,07,22,00,00,      , , 14.3,N, 57,N, 27.7,N,292.5,N,1005.5,N, , ,#
hc,  9887,1990,07,22,03,00,1990,07,22,03,00,      , , 14.7,N, 73,N, 29.5,N,292.5,N,1003.3,N, , ,#
